case_id,activity,timestamp,lifecycle
case-5875,T06_Determine_necessity_of_stop_advice,2011-02-17T14:56:57.561+01:00,complete
case-5875,T10_Determine_necessity_to_stop_indication,2011-02-17T14:57:15.654+01:00,complete
case-5870,Confirmation_of_receipt,2011-02-17T15:08:53.884+01:00,complete
case-5870,T02_Check_confirmation_of_receipt,2011-02-17T15:09:11.716+01:00,complete
case-5870,T04_Determine_confirmation_of_receipt,2011-02-17T15:09:30.127+01:00,complete
case-5870,T05_Print_and_send_confirmation_of_receipt,2011-02-17T15:09:41.700+01:00,complete
case-5870,T06_Determine_necessity_of_stop_advice,2011-02-17T15:09:53.380+01:00,complete
case-5870,T10_Determine_necessity_to_stop_indication,2011-02-17T15:10:06.205+01:00,complete
case-5865,Confirmation_of_receipt,2011-02-17T15:23:19.194+01:00,complete
case-5865,T02_Check_confirmation_of_receipt,2011-02-17T15:23:32.337+01:00,complete
case-5865,T04_Determine_confirmation_of_receipt,2011-02-17T15:23:44.713+01:00,complete
case-5865,T05_Print_and_send_confirmation_of_receipt,2011-02-17T15:23:53.838+01:00,complete
case-5865,T06_Determine_necessity_of_stop_advice,2011-03-01T12:36:22.050+01:00,complete
case-5865,T10_Determine_necessity_to_stop_indication,2011-03-30T14:53:13.440+02:00,complete
case-5865,T11_Create_document_X_request_unlicensed,2011-03-30T16:12:57.295+02:00,complete
case-5865,T12_Check_document_X_request_unlicensed,2011-03-31T11:18:27.121+02:00,complete
case-5865,T14_Determine_document_X_request_unlicensed,2011-03-31T14:31:43.007+02:00,complete
case-5865,T15_Print_document_X_request_unlicensed,2011-04-01T09:42:16.646+02:00,complete
case-5707,Confirmation_of_receipt,2011-02-17T15:29:12.869+01:00,complete
case-5707,T02_Check_confirmation_of_receipt,2011-02-17T15:30:29.064+01:00,complete
case-5707,T04_Determine_confirmation_of_receipt,2011-02-17T15:30:40.633+01:00,complete
case-5707,T05_Print_and_send_confirmation_of_receipt,2011-02-17T15:30:50.348+01:00,complete
case-5707,T06_Determine_necessity_of_stop_advice,2011-02-17T15:31:07.581+01:00,complete
case-5707,T10_Determine_necessity_to_stop_indication,2011-02-17T15:31:21.875+01:00,complete
case-5769,Confirmation_of_receipt,2011-02-18T09:09:45.415+01:00,complete
case-5769,T02_Check_confirmation_of_receipt,2011-02-18T09:13:20.723+01:00,complete
case-5769,T04_Determine_confirmation_of_receipt,2011-02-18T09:13:38.905+01:00,complete
case-5769,T05_Print_and_send_confirmation_of_receipt,2011-02-18T09:13:49.279+01:00,complete
case-5769,T06_Determine_necessity_of_stop_advice,2011-02-28T13:53:40.453+01:00,complete
case-5769,T10_Determine_necessity_to_stop_indication,2011-02-28T13:54:20.212+01:00,complete
case-5922,Confirmation_of_receipt,2011-02-18T10:23:35.556+01:00,complete
case-5922,T06_Determine_necessity_of_stop_advice,2011-02-18T10:24:03.795+01:00,complete
case-5922,T10_Determine_necessity_to_stop_indication,2011-02-18T10:27:14.014+01:00,complete
case-5922,T02_Check_confirmation_of_receipt,2011-02-18T12:41:43.409+01:00,complete
case-5922,T04_Determine_confirmation_of_receipt,2011-02-18T12:41:57.209+01:00,complete
case-5922,T05_Print_and_send_confirmation_of_receipt,2011-02-22T14:55:29.516+01:00,complete
case-5657,Confirmation_of_receipt,2011-02-18T10:34:31.311+01:00,complete
case-5657,T02_Check_confirmation_of_receipt,2011-02-18T10:35:10.612+01:00,complete
case-5657,T06_Determine_necessity_of_stop_advice,2011-02-18T11:45:57.223+01:00,complete
case-5657,T10_Determine_necessity_to_stop_indication,2011-02-18T11:46:11.455+01:00,complete
case-5657,T04_Determine_confirmation_of_receipt,2011-02-18T12:28:39.760+01:00,complete
case-5657,T05_Print_and_send_confirmation_of_receipt,2011-02-22T14:48:09.468+01:00,complete
case-5919,Confirmation_of_receipt,2011-02-18T10:56:02.026+01:00,complete
case-5919,T02_Check_confirmation_of_receipt,2011-02-18T10:56:50.315+01:00,complete
case-5919,T04_Determine_confirmation_of_receipt,2011-02-18T10:57:49.808+01:00,complete
case-5919,T05_Print_and_send_confirmation_of_receipt,2011-02-18T10:58:44.159+01:00,complete
case-5919,T06_Determine_necessity_of_stop_advice,2011-02-18T10:59:01.208+01:00,complete
case-5919,T10_Determine_necessity_to_stop_indication,2011-02-18T10:59:51.121+01:00,complete
case-5531,Confirmation_of_receipt,2011-02-18T12:31:08.898+01:00,complete
case-5531,T02_Check_confirmation_of_receipt,2011-02-18T12:31:23.873+01:00,complete
case-5531,T04_Determine_confirmation_of_receipt,2011-02-18T12:31:39.196+01:00,complete
case-5531,T05_Print_and_send_confirmation_of_receipt,2011-02-18T12:31:49.205+01:00,complete
case-5531,T06_Determine_necessity_of_stop_advice,2011-02-18T12:32:05.080+01:00,complete
case-5531,T10_Determine_necessity_to_stop_indication,2011-02-18T12:32:43.980+01:00,complete
case-5531,T11_Create_document_X_request_unlicensed,2011-02-18T12:46:14.108+01:00,complete
case-5531,T12_Check_document_X_request_unlicensed,2011-02-18T12:46:27.790+01:00,complete
case-5531,T14_Determine_document_X_request_unlicensed,2011-02-18T12:46:41.984+01:00,complete
case-5531,T15_Print_document_X_request_unlicensed,2011-02-18T12:48:02.276+01:00,complete
case-6028,Confirmation_of_receipt,2011-02-18T13:12:55.873+01:00,complete
case-6028,T06_Determine_necessity_of_stop_advice,2011-02-18T13:50:02.588+01:00,complete
case-6028,T07-2_Draft_intern_advice_aspect_2,2011-02-18T13:52:21.237+01:00,complete
case-6028,T07-1_Draft_intern_advice_aspect_1,2011-02-18T13:52:54.812+01:00,complete
case-6028,T06_Determine_necessity_of_stop_advice,2011-02-18T13:53:41.779+01:00,complete
case-6028,T10_Determine_necessity_to_stop_indication,2011-02-18T13:54:00.377+01:00,complete
case-6028,T02_Check_confirmation_of_receipt,2011-02-21T08:30:46.099+01:00,complete
case-6028,T04_Determine_confirmation_of_receipt,2011-02-21T08:31:01.425+01:00,complete
case-6028,T05_Print_and_send_confirmation_of_receipt,2011-02-22T15:42:12.080+01:00,complete
case-5573,Confirmation_of_receipt,2011-02-21T10:54:35.132+01:00,complete
case-5573,T02_Check_confirmation_of_receipt,2011-02-21T10:57:01.807+01:00,complete
case-5573,T06_Determine_necessity_of_stop_advice,2011-02-21T10:57:34.609+01:00,complete
case-5573,T07-1_Draft_intern_advice_aspect_1,2011-02-21T11:18:54.176+01:00,complete
case-5573,T06_Determine_necessity_of_stop_advice,2011-02-21T11:19:32.766+01:00,complete
case-5573,T10_Determine_necessity_to_stop_indication,2011-02-21T11:19:54.380+01:00,complete
case-5573,T04_Determine_confirmation_of_receipt,2011-02-21T15:17:49.393+01:00,complete
case-5573,T05_Print_and_send_confirmation_of_receipt,2011-02-23T11:01:06.231+01:00,complete
case-5577,Confirmation_of_receipt,2011-02-21T15:11:58.599+01:00,complete
case-5577,T02_Check_confirmation_of_receipt,2011-02-21T15:12:19.354+01:00,complete
case-5577,T06_Determine_necessity_of_stop_advice,2011-02-21T15:41:41.395+01:00,complete
case-5577,T10_Determine_necessity_to_stop_indication,2011-02-21T15:42:01.485+01:00,complete
case-5577,T04_Determine_confirmation_of_receipt,2011-02-23T10:30:47.062+01:00,complete
case-5577,T05_Print_and_send_confirmation_of_receipt,2011-02-23T12:06:41.890+01:00,complete
case-5457,Confirmation_of_receipt,2011-02-22T08:47:36.176+01:00,complete
case-5457,T06_Determine_necessity_of_stop_advice,2011-02-22T08:48:39.670+01:00,complete
case-5457,T10_Determine_necessity_to_stop_indication,2011-02-22T08:49:05.234+01:00,complete
case-5457,T02_Check_confirmation_of_receipt,2011-05-04T13:31:54.094+02:00,complete
case-5457,T04_Determine_confirmation_of_receipt,2011-05-24T12:03:42.916+02:00,complete
case-5994,Confirmation_of_receipt,2011-02-22T09:43:30.149+01:00,complete
case-5994,T02_Check_confirmation_of_receipt,2011-02-22T09:43:51.042+01:00,complete
case-5994,T04_Determine_confirmation_of_receipt,2011-02-22T09:44:13.036+01:00,complete
case-5994,T05_Print_and_send_confirmation_of_receipt,2011-02-22T09:44:27.624+01:00,complete
case-5994,T06_Determine_necessity_of_stop_advice,2011-02-22T09:44:54.659+01:00,complete
case-5994,T10_Determine_necessity_to_stop_indication,2011-02-22T10:01:01.459+01:00,complete
case-6055,Confirmation_of_receipt,2011-02-22T11:08:27.138+01:00,complete
case-6055,T02_Check_confirmation_of_receipt,2011-02-22T11:08:48.079+01:00,complete
case-6055,T04_Determine_confirmation_of_receipt,2011-02-22T11:09:02.605+01:00,complete
case-6055,T05_Print_and_send_confirmation_of_receipt,2011-02-22T11:09:15.119+01:00,complete
case-6055,T06_Determine_necessity_of_stop_advice,2011-02-22T11:09:25.958+01:00,complete
case-6055,T10_Determine_necessity_to_stop_indication,2011-02-22T11:09:42.816+01:00,complete
case-5998,Confirmation_of_receipt,2011-02-22T12:33:34.076+01:00,complete
case-5998,T02_Check_confirmation_of_receipt,2011-02-22T12:33:54.700+01:00,complete
case-5998,T06_Determine_necessity_of_stop_advice,2011-02-22T12:39:29.929+01:00,complete
case-5998,T07-1_Draft_intern_advice_aspect_1,2011-02-22T12:40:09.009+01:00,complete
case-5998,T06_Determine_necessity_of_stop_advice,2011-02-22T12:40:22.166+01:00,complete
case-5998,T07-1_Draft_intern_advice_aspect_1,2011-02-22T12:40:32.708+01:00,complete
case-5998,T06_Determine_necessity_of_stop_advice,2011-02-22T12:40:43.308+01:00,complete
case-5998,T10_Determine_necessity_to_stop_indication,2011-02-22T12:45:06.258+01:00,complete
case-5998,T04_Determine_confirmation_of_receipt,2011-02-23T10:31:51.061+01:00,complete
case-5998,T05_Print_and_send_confirmation_of_receipt,2011-02-23T11:57:55.759+01:00,complete
case-6084,Confirmation_of_receipt,2011-02-22T12:50:06.201+01:00,complete
case-6084,T02_Check_confirmation_of_receipt,2011-02-22T12:50:25.949+01:00,complete
case-6084,T04_Determine_confirmation_of_receipt,2011-02-22T12:50:38.221+01:00,complete
case-6084,T05_Print_and_send_confirmation_of_receipt,2011-02-22T12:50:47.627+01:00,complete
case-6084,T06_Determine_necessity_of_stop_advice,2011-02-22T12:50:58.790+01:00,complete
case-6084,T10_Determine_necessity_to_stop_indication,2011-02-22T12:51:22.240+01:00,complete
case-5997,Confirmation_of_receipt,2011-02-22T13:37:31.328+01:00,complete
case-5997,T02_Check_confirmation_of_receipt,2011-02-22T13:37:46.799+01:00,complete
case-5997,T04_Determine_confirmation_of_receipt,2011-02-22T13:37:58.037+01:00,complete
case-5997,T05_Print_and_send_confirmation_of_receipt,2011-02-22T13:38:09.067+01:00,complete
case-5997,T06_Determine_necessity_of_stop_advice,2011-02-22T13:38:19.754+01:00,complete
case-5997,T10_Determine_necessity_to_stop_indication,2011-02-22T13:38:36.667+01:00,complete
case-6032,Confirmation_of_receipt,2011-02-22T13:54:08.256+01:00,complete
case-6032,T02_Check_confirmation_of_receipt,2011-02-22T13:54:22.951+01:00,complete
case-6032,T04_Determine_confirmation_of_receipt,2011-02-22T13:54:39.175+01:00,complete
case-6032,T05_Print_and_send_confirmation_of_receipt,2011-02-22T13:54:49.009+01:00,complete
case-6032,T06_Determine_necessity_of_stop_advice,2011-02-22T13:54:59.636+01:00,complete
case-6032,T10_Determine_necessity_to_stop_indication,2011-02-22T13:55:31.584+01:00,complete
case-6036,Confirmation_of_receipt,2011-02-22T14:09:48.369+01:00,complete
case-6036,T02_Check_confirmation_of_receipt,2011-02-22T14:10:02.010+01:00,complete
case-6036,T04_Determine_confirmation_of_receipt,2011-02-22T14:10:19.024+01:00,complete
case-6036,T05_Print_and_send_confirmation_of_receipt,2011-02-22T14:10:28.732+01:00,complete
case-6036,T06_Determine_necessity_of_stop_advice,2011-02-22T14:10:39.921+01:00,complete
case-6036,T10_Determine_necessity_to_stop_indication,2011-02-22T14:10:55.059+01:00,complete
case-6034,Confirmation_of_receipt,2011-02-22T14:38:33.075+01:00,complete
case-6034,T02_Check_confirmation_of_receipt,2011-02-22T14:39:59.146+01:00,complete
case-6034,T04_Determine_confirmation_of_receipt,2011-02-22T14:40:13.046+01:00,complete
case-6034,T05_Print_and_send_confirmation_of_receipt,2011-02-22T14:40:24.815+01:00,complete
case-6034,T06_Determine_necessity_of_stop_advice,2011-02-22T14:40:34.911+01:00,complete
case-6034,T10_Determine_necessity_to_stop_indication,2011-02-22T14:40:49.472+01:00,complete
case-5941,Confirmation_of_receipt,2011-02-22T16:38:42.897+01:00,complete
case-5941,T02_Check_confirmation_of_receipt,2011-02-22T16:47:45.719+01:00,complete
case-5941,T06_Determine_necessity_of_stop_advice,2011-02-22T16:51:11.147+01:00,complete
case-5941,T10_Determine_necessity_to_stop_indication,2011-02-22T16:51:35.046+01:00,complete
case-5941,T04_Determine_confirmation_of_receipt,2011-02-23T10:44:27.382+01:00,complete
case-5941,T05_Print_and_send_confirmation_of_receipt,2011-02-23T12:03:35.307+01:00,complete
case-5932,Confirmation_of_receipt,2011-02-23T08:59:07.791+01:00,complete
case-5932,T02_Check_confirmation_of_receipt,2011-02-23T08:59:47.945+01:00,complete
case-5932,T04_Determine_confirmation_of_receipt,2011-02-23T09:00:12.959+01:00,complete
case-5932,T06_Determine_necessity_of_stop_advice,2011-02-23T09:02:37.380+01:00,complete
case-5932,T10_Determine_necessity_to_stop_indication,2011-02-23T09:03:05.639+01:00,complete
case-5932,T05_Print_and_send_confirmation_of_receipt,2011-02-23T11:41:29.984+01:00,complete
case-5748,Confirmation_of_receipt,2011-02-23T10:33:49.721+01:00,complete
case-5748,T02_Check_confirmation_of_receipt,2011-02-23T10:34:09.992+01:00,complete
case-5748,T04_Determine_confirmation_of_receipt,2011-02-23T10:34:41.492+01:00,complete
case-5748,T06_Determine_necessity_of_stop_advice,2011-02-23T10:37:17.249+01:00,complete
case-5748,T07-1_Draft_intern_advice_aspect_1,2011-02-23T10:37:58.680+01:00,complete
case-5748,T06_Determine_necessity_of_stop_advice,2011-02-23T10:38:16.373+01:00,complete
case-5748,T07-1_Draft_intern_advice_aspect_1,2011-02-23T10:39:05.733+01:00,complete
case-5748,T06_Determine_necessity_of_stop_advice,2011-02-23T10:39:20.688+01:00,complete
case-5748,T10_Determine_necessity_to_stop_indication,2011-02-23T10:39:41.643+01:00,complete
case-5748,T05_Print_and_send_confirmation_of_receipt,2011-02-24T12:05:59.893+01:00,complete
case-6070,Confirmation_of_receipt,2011-02-23T12:21:43.483+01:00,complete
case-6070,T02_Check_confirmation_of_receipt,2011-02-23T12:22:41.433+01:00,complete
case-6070,T06_Determine_necessity_of_stop_advice,2011-02-23T12:23:23.308+01:00,complete
case-6070,T04_Determine_confirmation_of_receipt,2011-02-28T08:35:24.034+01:00,complete
case-6070,T05_Print_and_send_confirmation_of_receipt,2011-03-01T09:41:41.624+01:00,complete
case-6070,T10_Determine_necessity_to_stop_indication,2011-03-09T14:13:26.588+01:00,complete
case-6070,T11_Create_document_X_request_unlicensed,2011-03-09T14:39:16.401+01:00,complete
case-6070,T12_Check_document_X_request_unlicensed,2011-03-09T14:39:31.110+01:00,complete
case-6070,T14_Determine_document_X_request_unlicensed,2011-03-09T14:39:45.537+01:00,complete
case-6070,T15_Print_document_X_request_unlicensed,2011-03-09T14:40:03.379+01:00,complete
case-6145,Confirmation_of_receipt,2011-02-23T12:45:30.822+01:00,complete
case-6145,T06_Determine_necessity_of_stop_advice,2011-02-23T12:51:58.381+01:00,complete
case-6145,T10_Determine_necessity_to_stop_indication,2011-02-28T10:47:24.851+01:00,complete
case-6145,T02_Check_confirmation_of_receipt,2011-02-28T11:53:00.608+01:00,complete
case-6145,T04_Determine_confirmation_of_receipt,2011-02-28T11:53:15.005+01:00,complete
case-6145,T05_Print_and_send_confirmation_of_receipt,2011-03-01T10:13:07.907+01:00,complete
case-5879,Confirmation_of_receipt,2011-02-23T15:14:53.768+01:00,complete
case-5879,T02_Check_confirmation_of_receipt,2011-02-23T15:15:32.188+01:00,complete
case-5879,T06_Determine_necessity_of_stop_advice,2011-02-23T16:43:34.117+01:00,complete
case-5879,T10_Determine_necessity_to_stop_indication,2011-02-23T16:43:54.838+01:00,complete
case-5879,T04_Determine_confirmation_of_receipt,2011-02-28T08:42:16.545+01:00,complete
case-5879,T05_Print_and_send_confirmation_of_receipt,2011-03-01T09:45:27.703+01:00,complete
case-5750,Confirmation_of_receipt,2011-02-24T10:33:47.626+01:00,complete
case-5750,T06_Determine_necessity_of_stop_advice,2011-02-24T10:37:49.302+01:00,complete
case-5750,T10_Determine_necessity_to_stop_indication,2011-02-24T10:38:30.115+01:00,complete
case-5750,T02_Check_confirmation_of_receipt,2011-02-24T10:43:13.869+01:00,complete
case-5750,T04_Determine_confirmation_of_receipt,2011-02-24T10:43:58.366+01:00,complete
case-5750,T05_Print_and_send_confirmation_of_receipt,2011-02-24T13:47:34.219+01:00,complete
case-6140,Confirmation_of_receipt,2011-02-24T12:35:09.094+01:00,complete
case-6140,T02_Check_confirmation_of_receipt,2011-02-24T12:35:49.090+01:00,complete
case-6140,T06_Determine_necessity_of_stop_advice,2011-02-24T12:39:14.121+01:00,complete
case-6140,T10_Determine_necessity_to_stop_indication,2011-02-24T12:39:34.497+01:00,complete
case-6140,T04_Determine_confirmation_of_receipt,2011-02-28T12:07:06.216+01:00,complete
case-6140,T05_Print_and_send_confirmation_of_receipt,2011-03-01T09:56:49.573+01:00,complete
case-5959,Confirmation_of_receipt,2011-02-24T13:29:42.415+01:00,complete
case-5959,T02_Check_confirmation_of_receipt,2011-03-07T13:34:50.191+01:00,complete
case-5959,T06_Determine_necessity_of_stop_advice,2011-06-15T12:00:51.677+02:00,complete
case-5959,T10_Determine_necessity_to_stop_indication,2011-06-15T12:48:44.620+02:00,complete
case-5959,T04_Determine_confirmation_of_receipt,2011-06-15T13:40:28.689+02:00,complete
case-5959,T05_Print_and_send_confirmation_of_receipt,2011-06-16T20:20:37.533+02:00,complete
case-6116,Confirmation_of_receipt,2011-02-24T15:48:16.499+01:00,complete
case-6116,T02_Check_confirmation_of_receipt,2011-02-24T15:48:34.863+01:00,complete
case-6116,T04_Determine_confirmation_of_receipt,2011-02-24T15:48:47.328+01:00,complete
case-6116,T05_Print_and_send_confirmation_of_receipt,2011-02-24T15:49:36.398+01:00,complete
case-6116,T06_Determine_necessity_of_stop_advice,2011-02-24T15:56:47.417+01:00,complete
case-6116,T10_Determine_necessity_to_stop_indication,2011-02-24T15:58:49.340+01:00,complete
case-6069,Confirmation_of_receipt,2011-02-25T08:30:18.153+01:00,complete
case-6069,T02_Check_confirmation_of_receipt,2011-02-25T08:30:32.837+01:00,complete
case-6069,T04_Determine_confirmation_of_receipt,2011-02-25T08:30:46.492+01:00,complete
case-6069,T05_Print_and_send_confirmation_of_receipt,2011-02-25T08:30:57.246+01:00,complete
case-6069,T06_Determine_necessity_of_stop_advice,2011-02-25T08:31:19.584+01:00,complete
